posX,posY,posZ,vx,vy,vz,angleFromWorldX
-0.0000021661662103253633,2.4920058268581444,-1.8394924736023308e-7,-0.00001168821588408941,-0.17965038846452921,-9.94138306256177e-7,0.00004955565840653143
-0.0000031582926039340354,2.4920058268571386,-2.683344090681397e-7,-0.000017050571950487495,-0.17965038847209944,-0.000001450234834724322,0.00007229401135552393
-0.0000046055898224043965,2.4920058268550025,-3.914343470400874e-7,-0.000024873086145787254,-0.1796503884879207,-0.0000021155837035146386,0.00010546437460213285
-0.000006716882518505368,2.492005826850464,-5.710110685973859e-7,-0.00003628443702948953,-0.17965038852118648,-0.0000030861896524927694,0.00015385465414863457
-0.00000979680051861551,2.492005826840815,-8.329758510657093e-7,-0.00005293112126907895,-0.17965038859136545,-0.00000450210650831386,0.0002244401876089266
-0.000014289732556591869,2.492005826820296,-0.0000012151283954856773,-0.00007721501918429625,-0.17965038873983583,-0.000006567650331295912,0.0003274107835173909
-0.000020843945166230197,2.4920058267766527,-0.0000017726118989828648,-0.00011263995059443146,-0.17965038905450376,-0.000009580890767255779,0.0004776220697618199
-0.00003040511808396643,2.4920058266838105,-0.00000258587179609873,-0.00016431722304303733,-0.1796503897222624,-0.0000139766825809326,0.0006967457316711677
-0.000044352791783632,2.4920058264862828,-0.0000037722679093459624,-0.00023970311355443348,-0.17965039114054868,-0.000020389460720877882,0.0010163977142615367
-0.00006469941412866972,2.4920058260660056,-0.000005503018468668099,-0.00034967468724191085,-0.1796503941547532,-0.00002974489022542484,0.0014826973447182156
-0.0000943807047568869,2.4920058251717427,-0.000008027927145585648,-0.0005100991676887251,-0.1796504005633054,-0.000043393660424894584,0.0021629190563085864
-0.000137679230518196,2.492005823268888,-0.000011711474401286565,-0.0007441232745357154,-0.17965041419250444,-0.00006330686773823776,0.0031551990306754422
-0.0002008423032878131,2.4920058192198433,-0.000017085509422572454,-0.0010855127991741737,-0.17965044318363027,-0.00009236147534258087,0.004602685255367447
-0.00029298334415665177,2.4920058106039384,-0.000024926206624365954,-0.0015835241687534288,-0.17965050485974765,-0.00013475766976774877,0.006714179313286616
-0.0004273967468325955,2.492005792270431,-0.00003636652080934821,-0.0023100106744421835,-0.17965063608206,-0.00019662967818140153,0.009794232846567986
-0.0006234586090630438,2.4920057523397183,-0.00005306060015725639,-0.0033694461083447163,-0.1796509706193761,-0.00028695114018871857,0.014286728613161798
-0.0009094874747589118,2.492005670680653,-0.00007742391894949871,-0.004915645655729007,-0.17965148420942234,-0.000418783105706799,0.020839889047176124
-0.0013267374912996834,2.492005494556897,-0.00011298750955470664,-0.007170782099443191,-0.17965271998376792,-0.0006113577106907972,0.030398006130073988
-0.0019354168335040853,2.492005120619026,-0.00016491528589209428,-0.010460615790993902,-0.1796553039453229,-0.0008927790503923392,0.04433808952663516
-0.0028233338092737963,2.4920043248190327,-0.00024077015680415762,-0.01525954861768897,-0.179660824687865,-0.00130438663762575,0.06466648639515768
-0.004033929905622207,2.492450727631068,-0.00031717119833279245,-0.019279008001079203,-0.1812450081508308,-0.001093348765138777,0.09248757957590492
-0.005325642793794187,2.493670964618715,-0.00039164980941664785,-0.020003585680725394,-0.180702074089657,-0.0011866595659844462,0.12333530490963392
-0.003508393268558424,2.495540184428318,-0.0005041137953255766,0.10692220405114498,-0.28766242208826237,-0.002691705881641932,0.08164191488788368
-0.004393050655809226,2.4932856104898122,-0.0005766998193711096,-0.01566499928151944,-0.17754848887678623,0.000012684116865539043,0.10208905061691974
-0.005533685266836229,2.4940624807555847,-0.0005827260033193953,-0.017491264178075398,-0.17933051899278935,-0.000049587635827058726,0.1282094167201333
-0.0034508806388656465,2.4940075251673384,-0.0007599898626044547,-0.009037006613887236,-0.17084793826797257,-0.0026195595395834994,0.08072440537335984
-0.004413115556728298,2.493232527169069,-0.0008283415966140256,-0.015750019607215355,-0.17751615305306218,-0.00011489589894114304,0.10384299463498466
-0.005503285571470648,2.4952099539064485,-0.000827867165921322,-0.0165555579274713,-0.178454563030393,0.0000141166941137363,0.12881742525869963
-0.003323642036824918,2.4939626099196817,-0.0010982151944950419,-0.007031428253920984,-0.17141363669112752,-0.0033183106321903865,0.08049923811133083
-0.00425903031953779,2.4931871755607053,-0.00119180025317109,-0.016064650611549675,-0.17630004845267083,-0.0016467034938547392,0.10192147629663227
-0.00535673071977131,2.495167916353771,-0.0012842432853389391,-0.01651986281393637,-0.17698263452090723,-0.0014250520661827537,0.1269966192455829
-0.0022984738859527457,2.494495640585229,-0.0007960344226496068,0.046527454746209826,-0.16562108357468575,0.0503817979311931,0.05707726166738116
-0.0030331298565496453,2.4923522339767294,-0.0008583549561340439,-0.014029792366378777,-0.17758135115501192,-0.0016942422320647373,0.07387307361999502
-0.004058867460350487,2.4928521951932465,-0.0008848163656421732,-0.01590720106589242,-0.17779481459884108,0.000006909342417377459,0.09736020746922928
-0.005141370452210995,2.493847039358076,-0.0008845278848310227,-0.01634229626670215,-0.17822144383572955,-0.0000051658088697528535,0.12215418665674754
-0.003113342175195458,2.4952909506098555,-0.0011226919851197465,0.10819946361491374,-0.2885438005708037,-0.006572576581597906,0.07582247413878933
-0.0038279422744185985,2.493054092592933,-0.0012291916476096466,-0.013747751720987729,-0.17562518104992192,-0.000842281429168479,0.09394098947480951
-0.004817441060136733,2.4937151100874053,-0.0012579107844905503,-0.01516535745563789,-0.17665550614161304,-0.0003946121087883337,0.1165907784791497
-0.004763862324416985,2.4968627092924613,-0.001491308889808501,0.04530969368294036,-0.23495978905875337,-0.008817087380477427,0.11540729432157554
-0.0024589748214813726,2.4925270570838824,-0.0008209396327612499,-0.010613623452264161,-0.17280832206993593,-0.0006881061503796196,0.0627109426353419
-0.0033880969540839526,2.4925085440072325,-0.0009251400808464105,-0.014972208029185351,-0.17718732158762165,-0.0007915224315630916,0.08396849193513573
-0.0044366976181192865,2.493273323446691,-0.0009328139695517292,-0.015915092947215978,-0.1778004775747117,0.000003129311781954835,0.10797411979685806
-0.005481611400828834,2.4957959091499,-0.0009611941780475383,-0.01455883953188295,-0.17477475021629751,-0.0016704277229035007,0.13190260769047876
-0.0032073505203223398,2.49325080313195,-0.0012701624099109151,-0.010851412182722824,-0.1713827813634292,-0.0014535542663383241,0.081897438931982
-0.004087217827622596,2.493194374515515,-0.0012834639938906144,-0.01423369398110507,-0.17610131123566533,-0.00025397041139746255,0.10201098734010607
-0.005065511734753235,2.495110507277982,-0.00129746744144285,-0.014871493564252146,-0.17648203464058956,-0.0002749342695135022,0.12440782371841992
-0.002935923787778689,2.49528725170536,-0.0016914654065042468,0.10841877537936599,-0.28861513323713983,-0.009954992651227597,0.07579533673255957
-0.002633957956389722,2.4924100497407555,-0.0008954889053364789,-0.012450158684182519,-0.1762188807001684,-0.0019393317761883984,0.06888439533648444
-0.003591150900392318,2.4926804836999232,-0.0009646642573788813,-0.01519041679296402,-0.17682381141496728,-0.00024518016280141656,0.09077232048276422
-0.004630034713017256,2.4935594125642773,-0.0009663493312454238,-0.015731761262093025,-0.17761893671214904,-4.377225068744552e-7,0.11454679640886413
-0.00464749714175282,2.4968207388070125,-0.0011098891004346933,0.04490998313376621,-0.23588284117916794,-0.0068683632088541325,0.11498221710086269
-0.0033119428751223817,2.4930284811683823,-0.0013389349116796228,-0.011907674026469755,-0.17314801391908075,-0.0006379364861923534,0.08661061986239378
-0.0042248577489191344,2.4933923057909086,-0.00136507294506699,-0.01419721790302619,-0.1758598011230764,-0.000327084397213139,0.10745188462078982
-0.005125391753693832,2.4958910762262727,-0.0014501777200246978,-0.012327411689309998,-0.17158250828393723,-0.002631826597239991,0.12805904121875172
-0.0019814759529169397,2.4944685965421183,-0.0010307150812108737,0.04651541359272995,-0.16464251672094293,0.049401155586655365,0.056322773223622925
-0.002623264627475301,2.4924530382300314,-0.0011551717654767928,-0.01228687013531534,-0.17703320048970103,-0.0028653857897802493,0.07096096516953895
-0.0035302204783190746,2.492795543039889,-0.0012630637683792498,-0.014492450931619754,-0.17558316310339067,-0.0007913051634878719,0.09168293967769162
-0.00452215755812283,2.493615768972106,-0.001300879596253131,-0.015010726407037338,-0.17634424215202096,-0.0005517926885886133,0.11437277784398653
-0.004459113575736752,2.4967531722460867,-0.0015545451597661969,0.04530088141313736,-0.23490276573267693,-0.00944429094950032,0.1129695160917285
-0.0035506445373514215,2.495068592058109,-0.00018021925446770002,0.012039937342832855,-0.1711652628387447,0.02138324163107431,0.09217875152855948
-0.004514931320745463,2.4936791520485673,-0.00017185773995030223,-0.016917537249900586,-0.17882120301232174,0.0000033774375846191053,0.11427370276849835
-0.005719185069762138,2.4956769165940704,-0.00017090653551293764,-0.018361451297112787,-0.180296609652946,0.000047489171896507444,0.14181914269884435
-0.0035761221706504327,2.4936413305470264,-0.00030303991858142106,-0.013477926397611082,-0.17538935396683472,-0.0017119197351661533,0.09302612394875666
-0.004684908983341472,2.493724105198989,-0.0003342687237241862,-0.017393918621134808,-0.1791851952250248,-0.00009103490065564693,0.11922958236871878
-0.00274500916593607,2.495239650365589,-0.00044602143465729004,0.10801820386843654,-0.28869710135757576,-0.0034481930858517363,0.07499951814322936
-0.0036157670599440877,2.4929968280906003,-0.000551999092797962,-0.015690460782556703,-0.17763405412841682,-0.0009432100881307634,0.09575527669288343
-0.004725000734877926,2.4937794051275715,-0.0005640506048919238,-0.016969620161299787,-0.17873259146421783,-0.00013526303902475714,0.12111126228497224
-0.0027633664179399593,2.495299626384269,-0.0007405879427103833,0.10810590828249522,-0.28872030993143205,-0.005389000352610589,0.07640725820811897
-0.003550962221766784,2.493050724406341,-0.0008259440791731957,-0.013972681339526612,-0.1758828741535092,0.000032525826628188064,0.09456666231209476
-0.004574348694749887,2.493721022032572,-0.0008255871293891901,-0.015743289924818594,-0.17763600717442307,0.000007282576962040406,0.11795727183721445
-0.004595837890729229,2.4969672844965043,-0.0009611872275111716,0.044888156075208845,-0.2358972883825775,-0.006497187859658674,0.11848570283129682
-0.002326252119396299,2.492570906438041,-0.0002023802256538251,-0.012014212376167862,-0.17382195045797247,-0.00011988665408797557,0.06673398089016594
-0.003407185349944013,2.4925240940394566,-0.00020420724501222926,-0.017459958771906783,-0.17934434663783605,5.708935597995755e-7,0.09138608447511361
-0.004608176592988628,2.4935767950993033,-0.0002037295864636474,-0.01817590087532268,-0.18007112692999042,0.000009368847267282003,0.11883405172125827
-0.004799797044545195,2.497119310428074,-0.0002504223955044955,0.043262266540882235,-0.2376199872204448,-0.002792125642851456,0.12325395284858703
-0.0036045597272406564,2.4933159802708746,-0.0003713508328054505,-0.014737558606230498,-0.17612556817853867,-0.000489821900943167,0.09688962863605197
-0.004705985868673153,2.493826114001615,-0.00037139873871475684,-0.01717637886754369,-0.1790790716862251,0.0000013890842193333253,0.12205401662369818
-0.002758293220011982,2.495351927841743,-0.0005049213762223058,0.10806342985353794,-0.28869981836661024,-0.004167945163718454,0.07768959000842987
-0.003625844154995201,2.4931342860777814,-0.000634550450865131,-0.015623714817444222,-0.17675675375113428,-0.0007580327462710177,0.09873113747469278
-0.004711226573770501,2.4939068703184213,-0.0006486592823383106,-0.016489563965465612,-0.1782851802741208,-0.00009090652593584968,0.12352090752133693
-0.0026914803004508573,2.495346339452568,-0.0008774877368033622,0.10813800009526608,-0.2884814043042174,-0.006218805259966711,0.07755290796987424
-0.0034241233319541073,2.4931205762711954,-0.0009781125052925757,-0.01363391073280465,-0.17531901261495514,-0.0001394241945942129,0.09598610859117034
-0.00446165183482991,2.493802563477252,-0.0010481255852229255,-0.015821576447171203,-0.1768442181037634,-0.0008647357586751506,0.11957769282118025
-0.0024210569603642373,2.495150277742533,-0.0013984699823728706,0.10802625414596645,-0.28835323161330373,-0.009182881219542699,0.07319398108453214
-0.0021464782848977246,2.4923015258101238,-0.000606100242338063,-0.01292018636195141,-0.17692639788488387,-0.002181749101610215,0.06694070797741775
-0.003134675826149201,2.4925850174833593,-0.0006873977507946584,-0.015707815330526134,-0.17723930280050337,-0.0003488104578613058,0.08939973557429581
-0.004207041052979718,2.49348430400539,-0.0006913725158328312,-0.016214129476598404,-0.17809360314717465,-0.000004265589965934497,0.1138506744219125
-0.00429043501077908,2.4967964974461947,-0.0007919913504794426,0.043960678543391744,-0.23769441338981637,-0.005913955350988879,0.11578886340317686
-0.0029730364248352114,2.4930268174399415,-0.000981653534455178,-0.012190783993740838,-0.17405639564500555,-0.0002887382178151271,0.0877133141997985
-0.0039244656559044196,2.49341312116625,-0.000990862883495032,-0.015002275443447875,-0.17673193997371894,-0.00023465174090827256,0.10936453556165011
-0.004916087767164188,2.4958293680109778,-0.0010382274553431678,-0.013832094598246726,-0.17377160520805338,-0.001948813931405262,0.1319875051816404
-0.0016861788862401804,2.493105818980384,-0.00047590052069503073,-0.00653050115973536,-0.16838220520359373,-0.00003911764636819633,0.05864148018249567
-0.0025738115715603555,2.4923659047566544,-0.0005715491839441623,-0.01480422733682698,-0.17791504361305002,-0.0012759828394684626,0.07869743647583875
-0.0036367135912546496,2.4930216609826235,-0.0005853093125630154,-0.016291433748477475,-0.17816705008693834,0.000002172876953242643,0.10287344802918907
-0.004741899026852739,2.4951483816776743,-0.0005907891253249992,-0.016654275618790723,-0.1784406773667779,-0.00010137445088849433,0.1280861084647672
-0.0025546828873079107,2.4939087076960456,-0.0008715367904118945,-0.006382084981524953,-0.17181342871200933,-0.0032345380159321258,0.08010965856263895
-0.0034145998317065725,2.493124898172762,-0.0009077598230745839,-0.014344396174575478,-0.17620562390914785,-0.0002291083834259898,0.09973254453563805
-0.004411535902380462,2.4949871701177404,-0.0009093200735873618,-0.015171252916668489,-0.17704293665136292,-0.000014765246890882377,0.12244826921024486
-0.0022921009568080677,2.4951923225397037,-0.0012543074387136857,0.10844857135557752,-0.2886616745407052,-0.008719065287733908,0.07436288503112594
-0.002026282255015261,2.492286762196433,-0.00043906780493517495,-0.013335739865909546,-0.17694120120618517,-0.0017562016036099509,0.06834259955472416
-0.0030476188242759186,2.4926017586379436,-0.0004919024630943605,-0.016089669112867,-0.1779056362256876,-0.000061830205882292,0.0914909977854866
-0.004153166070539749,2.4935630234657435,-0.0004928258837367025,-0.016735275178249995,-0.17862313318238435,-0.000012230988156101122,0.11666174827022842
-0.004225502496393615,2.4969422394168195,-0.0006099838391783732,0.044556981767586136,-0.23582479771518017,-0.005282014070101082,0.11834748273146155
-0.0029554959939971947,2.4931124129895195,-0.0008097079055515222,-0.013343612415281208,-0.17435035008058417,-0.0008712084235680701,0.09109374395320714
-0.003936944710727112,2.493549488306326,-0.0008232785536766039,-0.01537037711892059,-0.17726186192218588,-0.00034688974708221225,0.11340253188302755
-0.003942731460264803,2.496735686878219,-0.0009899257682488964,0.04493997795928995,-0.23578511871634641,-0.007600354553161347,0.11357317032054247
-0.002605541644794517,2.492953319511648,-0.001262551294027316,-0.011956466915325528,-0.17271599623443837,-0.0011332911337294613,0.08558174025948727
-0.0034912935507784727,2.4933092185057877,-0.0012980505678839465,-0.013820732443629993,-0.17558631225740906,-0.0005723477524856964,0.10561604413312989
-0.004367217670961625,2.4957790340072963,-0.001398349335386757,-0.011956208251231287,-0.17097864378450428,-0.002866515204361561,0.1255436752799831
-0.003739234474278128,2.4962685603619446,-0.001401655982288775,0.01515891034883694,-0.1648561989077958,0.018214552736063087,0.11129657203099065
-0.0029131570010915786,2.4950205361177655,-0.00009622716292039527,0.011042702710040922,-0.17091818551544766,0.02013967320089775,0.09253050445280706
-0.0038304145000930953,2.4936423405653336,-0.00009255827973535081,-0.01641887120940745,-0.1783044909713876,-0.00003035971196955702,0.11334540472553434
-0.003973556329020232,2.496810882689302,-0.00014355822881488033,0.043597158762577824,-0.2376132309381731,-0.0031103937647036337,0.11662887117058049
-0.002801771398893516,2.4930004867073627,-0.00029337382958415916,-0.0150942504848785,-0.17594967687811414,-0.0010326332177270233,0.09025990486043775
-0.0038905957427504373,2.493510165273516,-0.0003000955887371863,-0.016870395848153807,-0.17877113050900842,-0.000009024668063767142,0.11497241456811395
-0.00401814678610098,2.4968666821852734,-0.00037224368047552155,0.04369101859791444,-0.23767280738460306,-0.004349411125272008,0.11791111512185787
-0.0027799256027373183,2.4930721144861483,-0.00051451694292355,-0.013110287683679486,-0.17495219027914358,-0.00008357797510271761,0.0899895538957798
-0.0038212668192520254,2.4934945319325346,-0.0005364363487076181,-0.016339282657545466,-0.1781032955712833,-0.000368311424992697,0.11360283059924242
-0.00391784037566711,2.4967786284261413,-0.0006520189846328473,0.043813646656141784,-0.2375466659596676,-0.00601366579847227,0.1158299321404645
-0.0026225078597740758,2.4930124199024166,-0.0008704614065107681,-0.012600489717949909,-0.17382653818398888,-0.0006553445470734028,0.08830674397982795
-0.0035957342437586857,2.4934161811601254,-0.0009174752734755448,-0.015315859244295267,-0.17706634288140385,-0.0010261160230373432,0.11027745684398862
-0.004573493467093575,2.496010305792191,-0.0010382317165265143,-0.013438032931303034,-0.17214305437204527,-0.0031868763871910947,0.13250525572510624
-0.0013449872662429688,2.4931309859893473,-0.0005171283419082004,-0.005989435809615114,-0.16783742278681898,-0.0000480207131903024,0.05971755202368553
-0.0021817855443916814,2.4924324358626713,-0.0006452113930514733,-0.013958186580025797,-0.17752218321166388,-0.0018264718949207387,0.07841052393697438
-0.003197212815104613,2.492992302561293,-0.0006860755946674294,-0.01563393603735858,-0.17725358669791702,-0.0002655310482456421,0.1013445266588311
-0.004252262148282921,2.4950530070374795,-0.000701445119365272,-0.015909914912184315,-0.17753890147073184,-0.00025980359516609254,0.1253031199239085
-0.0020286083603629815,2.4937421026002835,-0.0010503640510095159,-0.005283570990085841,-0.17223784484822058,-0.00403088194275703,0.07744231810873135
-0.0028516049997521853,2.492974071655542,-0.001122433908802612,-0.0138112712413522,-0.17558263730747994,-0.0012132961933895908,0.09597331379208444
-0.0038126733145185513,2.49480962075117,-0.0011730855205896332,-0.014553993836369022,-0.1756832054248915,-0.0007594201129515533,0.1177388880556462
-0.0036809525821751743,2.4968002279246537,-0.0015061313062926123,0.04553273779625309,-0.2344897877084699,-0.010977588656159146,0.11479476535955142
-0.0027857544311163216,2.4951386598028824,-0.00020582546605773936,0.011887266950515772,-0.170154471944953,0.020225329008163356,0.09451856733101743
-0.0036568454308887966,2.4937156884893006,-0.00020162384051335963,-0.015685320280277863,-0.17756628560298,-0.0000018323973368253274,0.11422906025203623
-0.0037597670889289924,2.4967994579049573,-0.00027057955349020225,0.04386665107810675,-0.23764536110095003,-0.004221553904153977,0.11658897024765907
-0.002558300238673334,2.4929780199885863,-0.0004466725451637619,-0.014200344006817595,-0.1762858412472325,-0.0016522967167424542,0.08957861661898582
-0.0036065870962318633,2.493471225615148,-0.00047243434982869264,-0.016074159245178167,-0.17785193569978164,-0.00010868930980713027,0.11327709312741502
-0.0036860363969211767,2.4967338019175425,-0.0005741072607433502,0.04398375623045788,-0.23768431212847363,-0.005880984479940044,0.11511448395050587
-0.002565603557861017,2.4928706556437623,-0.0008935945598648974,-0.01677194573156073,-0.17826329535399413,-0.005361382112790375,0.08906511958668337
-0.0036774416727238385,2.493568045598159,-0.0011532440691815117,-0.017663759182038094,-0.17607934563288008,-0.003482364732173269,0.11635130783077573
-0.004739579906699603,2.4963985473364434,-0.001511116022428498,-0.014864347964584298,-0.17021405409504148,-0.006554595138008892,0.1404348461066743
-0.0015565739947430222,2.493575479136713,-0.0011681031927362054,-0.003981741167616541,-0.16572544790370516,-0.00021801802048662154,0.06887235594078008
-0.0022247497938163124,2.492812595890863,-0.0012928897257297972,-0.011354651059680825,-0.1752088226829339,-0.002061672417037202,0.08370442181861551
-0.0030635432877568975,2.49321352528673,-0.0013620140867736722,-0.013136543044076323,-0.17440226829465844,-0.0006200140398745867,0.10253675404693234
-0.003931655472749754,2.4954630560063293,-0.0014298234629732736,-0.01198014782469461,-0.17162260388980125,-0.002246567619769494,0.12215483308905338
-0.004672104274070769,2.496495395608602,-0.0016620331424235105,-0.010940376694592207,-0.16895115673768463,-0.003882082998095557,0.13895076445882504
-0.0032211318190684397,2.495735770702711,-0.0009975163244719967,0.012621899885434662,-0.16737757162376518,0.018186275540715866,0.10613067394589375
-0.002835346141497437,2.4941503081964216,-0.00004998048301463236,-0.009672497380102441,-0.17171924554369628,0.0003968404028091294,0.09743105676965273
-0.003861381468330558,2.4938095919246845,-0.000060528537261161064,-0.01679153433598243,-0.1786840932114901,-0.00003546892035316904,0.12059538296154906
-0.0019082380073937217,2.495231333826428,-0.0001878534417511576,0.10809870189666397,-0.28873156899929664,-0.003952255233288465,0.07680098091532243
-0.0027773734233004495,2.493008145728619,-0.00031213213063273836,-0.015622077299869537,-0.17693743549758553,-0.0006914643441788961,0.09747543812765165
-0.003865457775989342,2.4937800225931195,-0.00031913533188399296,-0.01655294936304239,-0.17844636999894833,0.00000452652399863702,0.12200668640034645
-0.0018857179463213911,2.49526150716001,-0.0005013802866518068,0.10825780871029188,-0.28886403541514566,-0.005716776531791709,0.07767872462087476
-0.002687972438422113,2.4930880619722022,-0.0006515081372567126,-0.01504782407759792,-0.17569111153869998,-0.001308430707372742,0.0986899476659219
-0.0037304682242073465,2.4938496536605372,-0.000708741272545943,-0.015813346383093483,-0.1769160038620692,-0.0007876718888186553,0.12215783333525541
-0.0016883894816909304,2.4952031340478036,-0.0010524653893187793,0.10805492629690154,-0.2883789469744484,-0.009022118335066222,0.07655973074923515
-0.0014168899330685753,2.4923167183585195,-0.00024614989599437763,-0.013083159877530752,-0.17677167929699614,-0.0018608229194135382,0.07056477972926782
-0.0024221781979225027,2.492618786827726,-0.00030966453904242693,-0.01587465601310158,-0.17757174762480027,-0.00018720027271376444,0.09284518411405433
-0.0035064136840552984,2.4935539549388697,-0.0003100037063948303,-0.0164188642527908,-0.17831078402252828,0.0000035578274926334958,0.11720368078415315
-0.003561168126066168,2.496896077505797,-0.00043492249153847715,0.04467967607387909,-0.23584455347456318,-0.005781173072065842,0.1184782063367017
-0.0022555090041701097,2.493081463699384,-0.0006340843971996123,-0.012485854866893405,-0.17395029700589337,-0.0004139579388167715,0.0911057895801073
-0.003254747821598294,2.4934937278703453,-0.0006946330895845244,-0.01569738814330331,-0.1767164611105899,-0.0009482561087800248,0.11340245259917887
-0.004249827021094212,2.4961094495537246,-0.0008230610927774358,-0.013690532413017884,-0.17227720488634157,-0.0033080072351160854,0.1358607746513719
-0.0010276459142397334,2.493241370642082,-0.0002938322552241646,-0.006113685677645067,-0.16796293523909284,-0.00004565618565499981,0.06414213989240412
-0.0018846231272663819,2.492454020100747,-0.0003703342087441533,-0.014432322534848196,-0.17735705145140934,-0.0010581895042470063,0.08289485869833042
-0.0029198325790333254,2.493108703204258,-0.0003784806224636254,-0.015878016295398905,-0.17776659571639677,0.000002988455675781508,0.1059844459159647
-0.0039921569523853105,2.49520440405782,-0.00037922953685914684,-0.016170580884974767,-0.17801954263839165,-0.000041105383390097075,0.13014134425087853
-0.001858838688072035,2.4939427984404183,-0.0007228834542675796,-0.01010954607378771,-0.1706596136244725,-0.0049782584451491555,0.08173887394465569
-0.0027418354111267535,2.4931544274397335,-0.0008179213568436685,-0.014164123346340153,-0.17545598262387382,-0.0005943672763789189,0.10142447009655219
-0.0037154180994400706,2.4950011135992907,-0.0008421066332758435,-0.014762233555003609,-0.1763049880811435,-0.0003467837488702181,0.12333593759239324
-0.001582405848085254,2.4951618922186287,-0.0012397963849986914,0.10842216197557722,-0.2886442036124876,-0.009980166682148227,0.07576722915970208
-0.0012700196834239247,2.4923709351812118,-0.00047683288753944814,-0.01210399263270086,-0.17661665629703244,-0.002728022883660257,0.06891667176191592
-0.0021944082397987444,2.4926341890012376,-0.0006047661167185418,-0.014761251796010618,-0.17649170421766905,-0.001057033665983175,0.08932635512966468
-0.0032219720855562613,2.493412630815246,-0.000639252293098444,-0.015575175932752743,-0.17702067449614778,-0.0004423270868105018,0.11234346850513113
-0.00420471015243038,2.4960510693708717,-0.0007384649422540342,-0.013502300093636866,-0.17251963524987865,-0.0028752430503908456,0.1345282811129225
-0.0009773695514719168,2.493167773213202,-0.00018000947056734455,-0.006453348144928176,-0.16830544458012248,-0.00004238653737825244,0.06269907173855248
-0.001860369040085474,2.4923938672922583,-0.00026071871656668745,-0.01481752057563008,-0.17773525276051624,-0.0010432343020025923,0.08202614876443766
-0.00292320721641314,2.493072560329598,-0.0002681781766400189,-0.016298088445579822,-0.17818597188839524,-0.0000011332041167934381,0.10574045982857518
-0.0040236351073708425,2.4952012302686395,-0.00026958732425100783,-0.01658711954592602,-0.17843350125283275,-0.00004450568856800398,0.13054137432208104
-0.001834044546907662,2.4939574498101003,-0.0005484640620537645,-0.006384304201682139,-0.17181278266406846,-0.003230808397659327,0.0833561051792765
-0.0026959050221521327,2.4931750295690094,-0.000584836148157093,-0.01439596044075799,-0.1761726336427317,-0.00018868510912642105,0.10260767169680658
-0.003700266610922635,2.495040915784659,-0.0005924457091806774,-0.015301314075235651,-0.1770489887073061,-0.0001417524168930326,0.12517378122176165
-0.0014569105992928827,2.4936736468422733,-0.0009781213176340614,-0.005144891886920312,-0.17224812657080543,-0.005017914349938818,0.07771923424628069
-0.002249126039210683,2.4929646705361757,-0.001070758057723872,-0.01283085510233664,-0.17434062398100114,-0.000563665019124608,0.09518009377807772
-0.0031373416967542867,2.4936386778222692,-0.0010971497214187522,-0.013530339006513913,-0.17523899510586405,-0.0003872146471306797,0.11503278553461545
-0.003949228962621478,2.4961491788839205,-0.001234434347292164,-0.01131563835076294,-0.170077307133862,-0.0031302497007626344,0.13330626728362918
-0.0028857759246122697,2.4959322332597376,-0.000875680432316105,0.013868556617592322,-0.16671860797824556,0.018778477432854525,0.10943426547620211
